id,adult,genre_ids,original_language,original_title,popularity,title,vote_average,vote_count,Animation,Family,Adventure,Comedy,Action,Crime,Thriller,Science Fiction,Drama,Fantasy,Horror,Romance,War,Music,Western,TV Movie,Mystery,History,Documentary
1022789,False,"['Animation', 'Family', 'Adventure', 'Comedy']",en,Inside Out 2,4728.541,Inside Out 2,7.632,2078,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
573435,False,"['Action', 'Crime', 'Thriller', 'Comedy']",en,Bad Boys: Ride or Die,6093.342,Bad Boys: Ride or Die,7.511,897,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519182,False,"['Animation', 'Family', 'Comedy', 'Action']",en,Despicable Me 4,3628.468,Despicable Me 4,7.223,405,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533535,False,"['Science Fiction', 'Action', 'Comedy']",en,Deadpool & Wolverine,3050.593,Deadpool & Wolverine,8.239,284,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748783,False,"['Animation', 'Comedy', 'Family', 'Adventure']",en,The Garfield Movie,1852.128,The Garfield Movie,7.243,563,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1209290,False,"['Animation', 'Science Fiction', 'Action']",en,Justice League: Crisis on Infinite Earths Part Three,2361.338,Justice League: Crisis on Infinite Earths Part Three,7.626,87,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
729165,False,"['Thriller', 'Drama', 'Action', 'Crime']",en,Out of Exile,1981.53,Out of Exile,6.5,27,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
786892,False,"['Action', 'Adventure', 'Science Fiction']",en,Furiosa: A Mad Max Saga,1704.232,Furiosa: A Mad Max Saga,7.65,2306,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
974262,False,"['Fantasy', 'Adventure', 'Family', 'Comedy']",en,Descendants: The Rise of Red,1562.66,Descendants: The Rise of Red,7.152,187,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
653346,False,"['Science Fiction', 'Adventure', 'Action']",en,Kingdom of the Planet of the Apes,1587.829,Kingdom of the Planet of the Apes,7.2,2077,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
943344,False,"['Fantasy', 'Adventure']",zh,地底怪物,1480.674,Underground Monster,3.7,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280180,False,"['Action', 'Comedy', 'Crime']",en,Beverly Hills Cop: Axel F,1311.452,Beverly Hills Cop: Axel F,6.893,699,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1010600,False,"['Horror', 'Thriller']",en,The Strangers: Chapter 1,1164.342,The Strangers: Chapter 1,5.876,214,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
560016,False,"['Action', 'Thriller']",en,Monkey Man,1284.03,Monkey Man,7.062,638,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1048241,False,"['Action', 'Comedy']",en,My Spy The Eternal City,1476.81,My Spy The Eternal City,6.795,132,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1001311,False,"['Action', 'Drama', 'Horror', 'Thriller']",fr,Sous la Seine,909.901,Under Paris,6.105,941,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1159518,False,"['Action', 'Science Fiction', 'Horror', 'Thriller']",en,Black Noise,1213.278,Black Noise,5.278,18,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823464,False,"['Science Fiction', 'Action', 'Adventure']",en,Godzilla x Kong: The New Empire,948.609,Godzilla x Kong: The New Empire,7.189,3265,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
646683,False,"['Horror', 'Thriller']",en,The Exorcism,866.523,The Exorcism,4.663,81,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1114738,False,"['Action', 'Thriller']",en,Boneyard,1059.487,Boneyard,5.744,45,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1174618,False,"['Horror', 'Thriller']",en,Alice in Terrorland,884.524,Alice in Terrorland,6.121,99,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1016346,False,"['Action', 'Drama', 'Thriller']",bn,MR-9: Do or Die,789.93,MR-9: Do or Die,6.5,125,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
762441,False,"['Horror', 'Science Fiction', 'Thriller']",en,A Quiet Place: Day One,774.147,A Quiet Place: Day One,6.815,493,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150540,False,"['Animation', 'Family', 'Adventure', 'Drama', 'Comedy']",en,Inside Out,907.803,Inside Out,7.915,21298,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1191610,False,"['Drama', 'Romance', 'Comedy']",es,Goyo,1057.636,Goyo,6.847,36,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
704673,False,['Action'],en,Trigger Warning,978.471,Trigger Warning,5.821,351,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383498,False,"['Action', 'Comedy', 'Adventure']",en,Deadpool 2,667.533,Deadpool 2,7.491,17313,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
931405,False,"['Animation', 'Adventure', 'Comedy', 'Action', 'Family']",zh,小虎墩大英雄,767.841,"Run, Tiger Run!",7.727,11,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293660,False,"['Action', 'Adventure', 'Comedy']",en,Deadpool,878.916,Deadpool,7.617,30237,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
929590,False,"['War', 'Action', 'Drama']",en,Civil War,671.168,Civil War,6.989,1979,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
718821,False,"['Action', 'Adventure', 'Drama']",en,Twisters,533.54,Twisters,7.3,229,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1143019,False,"['Comedy', 'Action']",fr,Les Infaillibles,712.016,The Infallibles,5.909,66,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1207898,False,['Horror'],en,The Jack in the Box: Rises,535.007,The Jack in the Box: Rises,6.944,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
955555,False,"['Action', 'Crime', 'Comedy', 'Thriller']",ko,범죄도시 3,596.826,The Roundup: No Way Out,7.269,373,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1011985,False,"['Animation', 'Family', 'Fantasy']",en,Kung Fu Panda 4,546.975,Kung Fu Panda 4,7.137,2317,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746036,False,"['Action', 'Comedy']",en,The Fall Guy,577.772,The Fall Guy,7.222,1643,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1152624,False,"['Action', 'Adventure', 'War']",en,3 Days in Malay,664.915,3 Days in Malay,5.5,13,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
821499,False,['Horror'],en,The Inheritance,481.27,The Inheritance,5.5,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1115623,False,['Action'],en,The Last Kumite,541.725,The Last Kumite,7.081,81,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7451,False,"['Action', 'Adventure', 'Thriller', 'Crime']",en,xXx,465.134,xXx,5.932,4124,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1214509,False,"['Horror', 'Thriller']",en,In a Violent Nature,445.763,In a Violent Nature,5.786,124,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
959098,False,"['Adventure', 'Family']",fr,Le Dernier Jaguar,469.478,Autumn and the Black Jaguar,5.6,29,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1255350,False,"['Romance', 'Comedy', 'Music']",en,Find Me Falling,372.633,Find Me Falling,6.43,43,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
940551,False,"['Animation', 'Action', 'Adventure', 'Comedy', 'Family']",en,Migration,443.905,Migration,7.461,1574,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
639720,False,"['Comedy', 'Fantasy', 'Family']",en,IF,416.044,IF,7.355,688,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1010581,False,"['Drama', 'Romance']",es,Culpa mía,424.656,My Fault,7.969,2739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1147400,False,"['Animation', 'Adventure', 'Action', 'Fantasy', 'Family']",fr,"Miraculous World : Paris, Les Aventures de Toxinelle et Griffe Noire",434.016,"Miraculous World: Paris, Tales of Shadybug and Claw Noir",7.365,341,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
626412,False,"['Science Fiction', 'Action', 'Fantasy', 'Adventure']",ko,외계+인 2부,491.685,Alienoid: Return to the Future,6.795,468,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
614933,False,"['Science Fiction', 'Action']",en,Atlas,462.01,Atlas,6.866,1008,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
932086,False,"['Drama', 'Western']",en,Horizon: An American Saga - Chapter 1,346.547,Horizon: An American Saga - Chapter 1,7.0,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1219685,False,"['Drama', 'TV Movie']",fr,Un père idéal,396.476,An Ideal Father,6.623,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
719221,False,['Horror'],en,Tarot,370.137,Tarot,6.701,711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1086747,False,"['Fantasy', 'Mystery', 'Thriller', 'Horror']",en,The Watchers,312.194,The Watchers,6.53,555,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1070535,False,"['Mystery', 'Horror', 'Thriller']",sv,Canceled,355.433,Canceled,4.714,8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
693134,False,"['Science Fiction', 'Adventure']",en,Dune: Part Two,387.124,Dune: Part Two,8.2,4897,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
940721,False,"['Science Fiction', 'Horror', 'Action']",ja,ゴジラ-1.0,365.152,Godzilla Minus One,7.588,1935,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47971,False,"['Action', 'Adventure', 'Crime']",en,xXx: Return of Xander Cage,354.837,xXx: Return of Xander Cage,6.131,8746,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38700,False,"['Thriller', 'Action', 'Crime']",en,Bad Boys for Life,322.901,Bad Boys for Life,7.136,8059,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
437342,False,['Horror'],en,The First Omen,318.201,The First Omen,6.865,691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
829402,False,"['Animation', 'Science Fiction', 'Family', 'Action']",en,Ultraman: Rising,333.167,Ultraman: Rising,8.441,205,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1096197,False,"['Thriller', 'Horror', 'Action']",en,No Way Up,313.437,No Way Up,6.5,835,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1041613,False,"['Horror', 'Mystery', 'Thriller']",en,Immaculate,298.909,Immaculate,6.373,785,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1284004,False,"['Animation', 'Comedy']",en,May the 12th Be with You,350.428,May the 12th Be with You,5.586,35,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1308623,False,"['Comedy', 'Animation']",es,La Familia del Barrio: La Película,324.567,La Familia del Barrio: La Película,7.826,23,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
872585,False,"['Drama', 'History']",en,Oppenheimer,272.195,Oppenheimer,8.094,8615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1020896,False,"['Horror', 'Drama', 'Mystery']",no,Håndtering av udøde,292.783,Handling the Undead,6.7,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1022796,False,"['Animation', 'Family', 'Fantasy', 'Adventure']",en,Wish,318.799,Wish,6.372,1328,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14836,False,"['Animation', 'Family', 'Fantasy']",en,Coraline,281.616,Coraline,7.9,7655,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
502356,False,"['Animation', 'Family', 'Adventure', 'Fantasy', 'Comedy']",en,The Super Mario Bros. Movie,307.064,The Super Mario Bros. Movie,7.7,8699,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1026999,False,"['Fantasy', 'Adventure', 'Family']",pl,Akademia Pana Kleksa,287.665,Kleks Academy,6.463,82,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299536,False,"['Adventure', 'Action', 'Science Fiction']",en,Avengers: Infinity War,282.182,Avengers: Infinity War,8.246,29164,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
787699,False,"['Comedy', 'Family', 'Fantasy']",en,Wonka,273.401,Wonka,7.167,3207,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1280768,False,"['Animation', 'Action', 'Adventure', 'Comedy', 'Family']",en,No Time to Spy: A Loud House Movie,318.919,No Time to Spy: A Loud House Movie,6.4,24,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277217,False,"['Family', 'Music', 'Adventure', 'Comedy', 'Fantasy', 'TV Movie']",en,Descendants,241.321,Descendants,7.136,2275,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1155089,False,"['Animation', 'Science Fiction', 'Action']",en,Justice League: Crisis on Infinite Earths Part One,237.562,Justice League: Crisis on Infinite Earths Part One,7.6,248,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1072790,False,"['Romance', 'Comedy']",en,Anyone But You,248.949,Anyone But You,7.0,1775,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1209288,False,"['Animation', 'Science Fiction', 'Action']",en,Justice League: Crisis on Infinite Earths Part Two,266.454,Justice League: Crisis on Infinite Earths Part Two,6.915,135,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
601796,False,"['Science Fiction', 'Action', 'Fantasy', 'Adventure']",ko,외계+인 1부,261.603,Alienoid,6.88,380,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359410,False,"['Action', 'Thriller']",en,Road House,272.248,Road House,7.004,2044,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1136318,False,['War'],en,Battle Over Britain,274.392,Battle Over Britain,7.162,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9737,False,"['Action', 'Comedy', 'Crime', 'Thriller']",en,Bad Boys,250.01,Bad Boys,6.809,6175,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
976573,False,"['Animation', 'Comedy', 'Family', 'Fantasy', 'Romance']",en,Elemental,269.046,Elemental,7.655,4221,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
569094,False,"['Animation', 'Action', 'Adventure', 'Science Fiction']",en,Spider-Man: Across the Spider-Verse,294.43,Spider-Man: Across the Spider-Verse,8.353,6550,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
634492,False,"['Action', 'Fantasy']",en,Madame Web,283.933,Madame Web,5.564,1563,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
916401,False,"['Science Fiction', 'Adventure']",sv,UFO Sweden,214.223,UFO Sweden,5.91,83,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385687,False,"['Action', 'Crime', 'Thriller']",en,Fast X,256.806,Fast X,7.107,5349,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20352,False,"['Family', 'Animation', 'Comedy']",en,Despicable Me,268.493,Despicable Me,7.2,14780,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1025463,False,"['Science Fiction', 'Action', 'Adventure']",pt,Biônicos,271.945,Bionic,5.866,116,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,False,"['Adventure', 'Fantasy', 'Action']",en,Pirates of the Caribbean: The Curse of the Black Pearl,242.643,Pirates of the Caribbean: The Curse of the Black Pearl,7.804,20203,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603692,False,"['Action', 'Thriller', 'Crime']",en,John Wick: Chapter 4,256.001,John Wick: Chapter 4,7.74,6130,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
444483,False,"['Animation', 'Action', 'Mystery', 'Fantasy', 'Comedy', 'Drama', 'Horror']",ja,ヴァッサロード,323.463,Vassalord.,5.0,10,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
508883,False,"['Animation', 'Adventure', 'Fantasy']",ja,君たちはどう生きるか,230.257,The Boy and the Heron,7.5,1479,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1111873,False,"['Horror', 'Thriller']",en,Abigail,238.514,Abigail,6.8,881,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
506574,False,"['Family', 'TV Movie', 'Adventure', 'Fantasy']",en,Descendants 3,227.008,Descendants 3,7.7,1461,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
198663,False,"['Action', 'Mystery', 'Science Fiction', 'Thriller']",en,The Maze Runner,246.518,The Maze Runner,7.184,16672,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
948549,False,"['Crime', 'Romance', 'Thriller']",en,Love Lies Bleeding,226.889,Love Lies Bleeding,6.6,374,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
739547,False,"['Animation', 'Fantasy', 'Family']",en,Thelma the Unicorn,258.362,Thelma the Unicorn,7.0,126,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
934632,False,"['Science Fiction', 'Action']",en,Rebel Moon - Part Two: The Scargiver,242.78,Rebel Moon - Part Two: The Scargiver,6.12,947,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
938614,False,['Horror'],en,Late Night with the Devil,214.223,Late Night with the Devil,7.32,625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1197406,False,"['Action', 'Adventure', 'Comedy']",es,El Halcón: Sed de Venganza,279.367,El Halcón: Sed de Venganza,8.397,34,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1155089,False,"['Animation', 'Science Fiction', 'Action']",en,Justice League: Crisis on Infinite Earths Part One,237.562,Justice League: Crisis on Infinite Earths Part One,7.6,248,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
967847,False,"['Fantasy', 'Adventure', 'Comedy']",en,Ghostbusters: Frozen Empire,234.233,Ghostbusters: Frozen Empire,6.658,1133,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
592695,False,['Drama'],sv,Pleasure,233.991,Pleasure,6.218,486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
