,adult,genre_ids,id,original_language,original_title,popularity,title,vote_average,vote_count,Animation,Family,Adventure,Comedy,Action,Crime,Thriller,Science Fiction,Drama,Fantasy,Horror,Romance,War,Music,Western,TV Movie,Mystery,History,Documentary
0,False,"['Animation', 'Family', 'Adventure', 'Comedy']",1022789,en,Inside Out 2,4728.541,Inside Out 2,7.632,2078,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,False,"['Action', 'Crime', 'Thriller', 'Comedy']",573435,en,Bad Boys: Ride or Die,6093.342,Bad Boys: Ride or Die,7.511,897,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,False,"['Animation', 'Family', 'Comedy', 'Action']",519182,en,Despicable Me 4,3628.468,Despicable Me 4,7.223,405,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,False,"['Science Fiction', 'Action', 'Comedy']",533535,en,Deadpool & Wolverine,3050.593,Deadpool & Wolverine,8.239,284,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,False,"['Animation', 'Comedy', 'Family', 'Adventure']",748783,en,The Garfield Movie,1852.128,The Garfield Movie,7.243,563,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,False,"['Animation', 'Science Fiction', 'Action']",1209290,en,Justice League: Crisis on Infinite Earths Part Three,2361.338,Justice League: Crisis on Infinite Earths Part Three,7.626,87,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,False,"['Thriller', 'Drama', 'Action', 'Crime']",729165,en,Out of Exile,1981.53,Out of Exile,6.5,27,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,False,"['Action', 'Adventure', 'Science Fiction']",786892,en,Furiosa: A Mad Max Saga,1704.232,Furiosa: A Mad Max Saga,7.65,2306,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,False,"['Fantasy', 'Adventure', 'Family', 'Comedy']",974262,en,Descendants: The Rise of Red,1562.66,Descendants: The Rise of Red,7.152,187,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,False,"['Science Fiction', 'Adventure', 'Action']",653346,en,Kingdom of the Planet of the Apes,1587.829,Kingdom of the Planet of the Apes,7.2,2077,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,False,"['Fantasy', 'Adventure']",943344,zh,地底怪物,1480.674,Underground Monster,3.7,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,False,"['Action', 'Comedy', 'Crime']",280180,en,Beverly Hills Cop: Axel F,1311.452,Beverly Hills Cop: Axel F,6.893,699,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,False,"['Horror', 'Thriller']",1010600,en,The Strangers: Chapter 1,1164.342,The Strangers: Chapter 1,5.876,214,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,False,"['Action', 'Thriller']",560016,en,Monkey Man,1284.03,Monkey Man,7.062,638,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,False,"['Action', 'Comedy']",1048241,en,My Spy The Eternal City,1476.81,My Spy The Eternal City,6.795,132,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,False,"['Action', 'Drama', 'Horror', 'Thriller']",1001311,fr,Sous la Seine,909.901,Under Paris,6.105,941,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,False,"['Action', 'Science Fiction', 'Horror', 'Thriller']",1159518,en,Black Noise,1213.278,Black Noise,5.278,18,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,False,"['Science Fiction', 'Action', 'Adventure']",823464,en,Godzilla x Kong: The New Empire,948.609,Godzilla x Kong: The New Empire,7.189,3265,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,False,"['Horror', 'Thriller']",646683,en,The Exorcism,866.523,The Exorcism,4.663,81,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,False,"['Action', 'Thriller']",1114738,en,Boneyard,1059.487,Boneyard,5.744,45,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,False,"['Horror', 'Thriller']",1174618,en,Alice in Terrorland,884.524,Alice in Terrorland,6.121,99,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,False,"['Action', 'Drama', 'Thriller']",1016346,bn,MR-9: Do or Die,789.93,MR-9: Do or Die,6.5,125,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,False,"['Horror', 'Science Fiction', 'Thriller']",762441,en,A Quiet Place: Day One,774.147,A Quiet Place: Day One,6.815,493,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,False,"['Animation', 'Family', 'Adventure', 'Drama', 'Comedy']",150540,en,Inside Out,907.803,Inside Out,7.915,21298,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,False,"['Drama', 'Romance', 'Comedy']",1191610,es,Goyo,1057.636,Goyo,6.847,36,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,False,['Action'],704673,en,Trigger Warning,978.471,Trigger Warning,5.821,351,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,False,"['Action', 'Comedy', 'Adventure']",383498,en,Deadpool 2,667.533,Deadpool 2,7.491,17313,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,False,"['Animation', 'Adventure', 'Comedy', 'Action', 'Family']",931405,zh,小虎墩大英雄,767.841,"Run, Tiger Run!",7.727,11,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,False,"['Action', 'Adventure', 'Comedy']",293660,en,Deadpool,878.916,Deadpool,7.617,30237,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,False,"['War', 'Action', 'Drama']",929590,en,Civil War,671.168,Civil War,6.989,1979,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30,False,"['Action', 'Adventure', 'Drama']",718821,en,Twisters,533.54,Twisters,7.3,229,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,False,"['Comedy', 'Action']",1143019,fr,Les Infaillibles,712.016,The Infallibles,5.909,66,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,False,['Horror'],1207898,en,The Jack in the Box: Rises,535.007,The Jack in the Box: Rises,6.944,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,False,"['Action', 'Crime', 'Comedy', 'Thriller']",955555,ko,범죄도시 3,596.826,The Roundup: No Way Out,7.269,373,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,False,"['Animation', 'Family', 'Fantasy']",1011985,en,Kung Fu Panda 4,546.975,Kung Fu Panda 4,7.137,2317,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,False,"['Action', 'Comedy']",746036,en,The Fall Guy,577.772,The Fall Guy,7.222,1643,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,False,"['Action', 'Adventure', 'War']",1152624,en,3 Days in Malay,664.915,3 Days in Malay,5.5,13,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
37,False,['Horror'],821499,en,The Inheritance,481.27,The Inheritance,5.5,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,False,['Action'],1115623,en,The Last Kumite,541.725,The Last Kumite,7.081,81,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,False,"['Action', 'Adventure', 'Thriller', 'Crime']",7451,en,xXx,465.134,xXx,5.932,4124,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,False,"['Horror', 'Thriller']",1214509,en,In a Violent Nature,445.763,In a Violent Nature,5.786,124,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,False,"['Adventure', 'Family']",959098,fr,Le Dernier Jaguar,469.478,Autumn and the Black Jaguar,5.6,29,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,False,"['Romance', 'Comedy', 'Music']",1255350,en,Find Me Falling,372.633,Find Me Falling,6.43,43,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
43,False,"['Animation', 'Action', 'Adventure', 'Comedy', 'Family']",940551,en,Migration,443.905,Migration,7.461,1574,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,False,"['Comedy', 'Fantasy', 'Family']",639720,en,IF,416.044,IF,7.355,688,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,False,"['Drama', 'Romance']",1010581,es,Culpa mía,424.656,My Fault,7.969,2739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,False,"['Animation', 'Adventure', 'Action', 'Fantasy', 'Family']",1147400,fr,"Miraculous World : Paris, Les Aventures de Toxinelle et Griffe Noire",434.016,"Miraculous World: Paris, Tales of Shadybug and Claw Noir",7.365,341,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,False,"['Science Fiction', 'Action', 'Fantasy', 'Adventure']",626412,ko,외계+인 2부,491.685,Alienoid: Return to the Future,6.795,468,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,False,"['Science Fiction', 'Action']",614933,en,Atlas,462.01,Atlas,6.866,1008,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,False,"['Drama', 'Western']",932086,en,Horizon: An American Saga - Chapter 1,346.547,Horizon: An American Saga - Chapter 1,7.0,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
50,False,"['Drama', 'TV Movie']",1219685,fr,Un père idéal,396.476,An Ideal Father,6.623,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
51,False,['Horror'],719221,en,Tarot,370.137,Tarot,6.701,711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,False,"['Fantasy', 'Mystery', 'Thriller', 'Horror']",1086747,en,The Watchers,312.194,The Watchers,6.53,555,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
53,False,"['Mystery', 'Horror', 'Thriller']",1070535,sv,Canceled,355.433,Canceled,4.714,8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
54,False,"['Science Fiction', 'Adventure']",693134,en,Dune: Part Two,387.124,Dune: Part Two,8.2,4897,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,False,"['Science Fiction', 'Horror', 'Action']",940721,ja,ゴジラ-1.0,365.152,Godzilla Minus One,7.588,1935,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,False,"['Action', 'Adventure', 'Crime']",47971,en,xXx: Return of Xander Cage,354.837,xXx: Return of Xander Cage,6.131,8746,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,False,"['Thriller', 'Action', 'Crime']",38700,en,Bad Boys for Life,322.901,Bad Boys for Life,7.136,8059,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,False,['Horror'],437342,en,The First Omen,318.201,The First Omen,6.865,691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,False,"['Animation', 'Science Fiction', 'Family', 'Action']",829402,en,Ultraman: Rising,333.167,Ultraman: Rising,8.441,205,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,False,"['Thriller', 'Horror', 'Action']",1096197,en,No Way Up,313.437,No Way Up,6.5,835,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,False,"['Horror', 'Mystery', 'Thriller']",1041613,en,Immaculate,298.909,Immaculate,6.373,785,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
62,False,"['Animation', 'Comedy']",1284004,en,May the 12th Be with You,350.428,May the 12th Be with You,5.586,35,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,False,"['Comedy', 'Animation']",1308623,es,La Familia del Barrio: La Película,324.567,La Familia del Barrio: La Película,7.826,23,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,False,"['Drama', 'History']",872585,en,Oppenheimer,272.195,Oppenheimer,8.094,8615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
65,False,"['Horror', 'Drama', 'Mystery']",1020896,no,Håndtering av udøde,292.783,Handling the Undead,6.7,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
66,False,"['Animation', 'Family', 'Fantasy', 'Adventure']",1022796,en,Wish,318.799,Wish,6.372,1328,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,False,"['Animation', 'Family', 'Fantasy']",14836,en,Coraline,281.616,Coraline,7.9,7655,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,False,"['Animation', 'Family', 'Adventure', 'Fantasy', 'Comedy']",502356,en,The Super Mario Bros. Movie,307.064,The Super Mario Bros. Movie,7.7,8699,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,False,"['Fantasy', 'Adventure', 'Family']",1026999,pl,Akademia Pana Kleksa,287.665,Kleks Academy,6.463,82,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,False,"['Adventure', 'Action', 'Science Fiction']",299536,en,Avengers: Infinity War,282.182,Avengers: Infinity War,8.246,29164,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,False,"['Comedy', 'Family', 'Fantasy']",787699,en,Wonka,273.401,Wonka,7.167,3207,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,False,"['Animation', 'Action', 'Adventure', 'Comedy', 'Family']",1280768,en,No Time to Spy: A Loud House Movie,318.919,No Time to Spy: A Loud House Movie,6.4,24,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,False,"['Family', 'Music', 'Adventure', 'Comedy', 'Fantasy', 'TV Movie']",277217,en,Descendants,241.321,Descendants,7.136,2275,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
74,False,"['Animation', 'Science Fiction', 'Action']",1155089,en,Justice League: Crisis on Infinite Earths Part One,237.562,Justice League: Crisis on Infinite Earths Part One,7.6,248,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,False,"['Romance', 'Comedy']",1072790,en,Anyone But You,248.949,Anyone But You,7.0,1775,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,False,"['Animation', 'Science Fiction', 'Action']",1209288,en,Justice League: Crisis on Infinite Earths Part Two,266.454,Justice League: Crisis on Infinite Earths Part Two,6.915,135,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,False,"['Science Fiction', 'Action', 'Fantasy', 'Adventure']",601796,ko,외계+인 1부,261.603,Alienoid,6.88,380,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,False,"['Action', 'Thriller']",359410,en,Road House,272.248,Road House,7.004,2044,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,False,['War'],1136318,en,Battle Over Britain,274.392,Battle Over Britain,7.162,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
80,False,"['Action', 'Comedy', 'Crime', 'Thriller']",9737,en,Bad Boys,250.01,Bad Boys,6.809,6175,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,False,"['Animation', 'Comedy', 'Family', 'Fantasy', 'Romance']",976573,en,Elemental,269.046,Elemental,7.655,4221,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,False,"['Animation', 'Action', 'Adventure', 'Science Fiction']",569094,en,Spider-Man: Across the Spider-Verse,294.43,Spider-Man: Across the Spider-Verse,8.353,6550,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,False,"['Action', 'Fantasy']",634492,en,Madame Web,283.933,Madame Web,5.564,1563,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,False,"['Science Fiction', 'Adventure']",916401,sv,UFO Sweden,214.223,UFO Sweden,5.91,83,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,False,"['Action', 'Crime', 'Thriller']",385687,en,Fast X,256.806,Fast X,7.107,5349,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,False,"['Family', 'Animation', 'Comedy']",20352,en,Despicable Me,268.493,Despicable Me,7.2,14780,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,False,"['Science Fiction', 'Action', 'Adventure']",1025463,pt,Biônicos,271.945,Bionic,5.866,116,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,False,"['Adventure', 'Fantasy', 'Action']",22,en,Pirates of the Caribbean: The Curse of the Black Pearl,242.643,Pirates of the Caribbean: The Curse of the Black Pearl,7.804,20203,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,False,"['Action', 'Thriller', 'Crime']",603692,en,John Wick: Chapter 4,256.001,John Wick: Chapter 4,7.74,6130,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,False,"['Animation', 'Action', 'Mystery', 'Fantasy', 'Comedy', 'Drama', 'Horror']",444483,ja,ヴァッサロード,323.463,Vassalord.,5.0,10,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
91,False,"['Animation', 'Adventure', 'Fantasy']",508883,ja,君たちはどう生きるか,230.257,The Boy and the Heron,7.5,1479,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,False,"['Horror', 'Thriller']",1111873,en,Abigail,238.514,Abigail,6.8,881,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,False,"['Family', 'TV Movie', 'Adventure', 'Fantasy']",506574,en,Descendants 3,227.008,Descendants 3,7.7,1461,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
94,False,"['Action', 'Mystery', 'Science Fiction', 'Thriller']",198663,en,The Maze Runner,246.518,The Maze Runner,7.184,16672,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
95,False,"['Crime', 'Romance', 'Thriller']",948549,en,Love Lies Bleeding,226.889,Love Lies Bleeding,6.6,374,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,False,"['Animation', 'Fantasy', 'Family']",739547,en,Thelma the Unicorn,258.362,Thelma the Unicorn,7.0,126,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,False,"['Science Fiction', 'Action']",934632,en,Rebel Moon - Part Two: The Scargiver,242.78,Rebel Moon - Part Two: The Scargiver,6.12,947,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,False,['Horror'],938614,en,Late Night with the Devil,214.223,Late Night with the Devil,7.32,625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,False,"['Action', 'Adventure', 'Comedy']",1197406,es,El Halcón: Sed de Venganza,279.367,El Halcón: Sed de Venganza,8.397,34,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,False,"['Animation', 'Science Fiction', 'Action']",1155089,en,Justice League: Crisis on Infinite Earths Part One,237.562,Justice League: Crisis on Infinite Earths Part One,7.6,248,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,False,"['Fantasy', 'Adventure', 'Comedy']",967847,en,Ghostbusters: Frozen Empire,234.233,Ghostbusters: Frozen Empire,6.658,1133,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
